datetime,NO2,SO2,CO,PM25,Ox,NO,H2S,BC,O3,PM10,NO2_palmes,UFP,NOx
2024-03-06 22:00:00+01:00,25.1389012345679,0.7916666666666666,373.45,26.064293103448275,25.580931818181817,3.022875,1.9,1.2914193548387096,26.317954545454544,31.974558441558443,,9285.0,29.853061728395062
2024-03-06 23:00:00+01:00,22.30304938271605,0.6158333333333333,365.3333333333333,27.153526315789474,23.04975,1.983125,1.5499999999999998,1.2491935483870968,25.37772727272727,34.339285714285715,,8629.0,25.35235802469136
2024-03-07 00:00:00+01:00,19.490962500000002,0.5075,365.0333333333333,28.04001724137931,20.56427906976744,1.837721518987342,1.35,1.2490322580645161,23.220227272727275,34.65555844155844,,7970.0,22.35745
2024-03-07 01:00:00+01:00,18.852432098765433,0.405,354.0,28.191275862068967,18.937250000000002,1.709,2.1,1.2950000000000002,20.877727272727274,35.42081818181818,,7144.5,21.541592592592593
2024-03-07 02:00:00+01:00,18.624160493827162,0.37083333333333335,339.93333333333334,28.521086206896552,20.08,1.75025,2.15,1.2748064516129032,15.2,35.65657142857143,,7080.5,21.420086419753087
2024-03-07 03:00:00+01:00,17.83867901234568,0.3825,334.55,29.13715517241379,16.32059090909091,1.39225,1.9000000000000001,1.261483870967742,15.3125,36.32776623376623,,7135.5,19.96988888888889
2024-03-07 04:00:00+01:00,17.577074074074073,0.34,334.4166666666667,29.675034482758623,15.692159090909092,1.776125,1.7,1.2766774193548387,13.91590909090909,37.37996052631579,,6748.5,20.37458024691358
2024-03-07 05:00:00+01:00,17.863567901234568,0.34833333333333333,337.40000000000003,30.257172413793104,15.588066666666666,2.873,1.7999999999999998,1.316,13.571333333333333,37.2841948051948,,8787.0,22.596345679012348
2024-03-07 06:00:00+01:00,20.91111111111111,0.5408333333333334,356.6666666666667,31.81356896551724,15.905288888888888,5.8305,1.55,1.4515806451612905,12.007333333333333,38.69441558441558,,16850.5,30.458271604938272
2024-03-07 07:00:00+01:00,24.252345679012347,0.46749999999999997,401.5,32.581403508771935,17.225555555555555,10.230375,1.8,1.5947741935483872,11.280666666666667,41.99967532467532,,30838.0,40.318777777777775
2024-03-07 08:00:00+01:00,21.476827160493826,0.7233333333333333,399.59999999999997,31.769793103448276,18.767688888888888,11.3985,1.85,1.6324193548387096,16.835555555555555,39.37151948051948,,19848.0,38.851370370370375
2024-03-07 09:00:00+01:00,17.55083950617284,0.7825000000000001,363.18333333333334,30.302859649122805,21.706866666666667,9.53425,1.4,1.4028387096774193,26.559333333333335,33.42968831168831,,16167.5,32.0117037037037
2024-03-07 10:00:00+01:00,13.602641975308643,1.0983333333333334,333.75,24.665724137931036,26.00128888888889,6.373875,1.1,1.1174193548387097,39.22266666666667,28.688805194805195,,12234.0,23.31961728395062
2024-03-07 11:00:00+01:00,11.0231875,1.0341666666666667,306.1666666666667,21.90464912280702,29.69943181818182,4.764683544303797,1.0,0.8985483870967742,49.24090909090909,26.21238961038961,,11036.5,18.469450000000002
2024-03-07 12:00:00+01:00,9.612775000000001,0.985,301.15000000000003,19.811122807017544,31.979159090909093,3.9732911392405064,1.1,0.8261935483870968,55.37886363636364,22.832974025974025,,9689.0,15.6921875
2024-03-07 13:00:00+01:00,9.306088607594937,0.9366666666666666,316.71666666666664,20.067017857142854,33.0223023255814,3.4283333333333337,1.2000000000000002,0.7726666666666666,57.73837209302326,24.00111842105263,,9194.5,14.72332911392405
2024-03-07 14:00:00+01:00,10.2577125,0.9725,322.9166666666667,20.520877192982457,33.16006818181818,3.7412658227848103,0.95,0.8456666666666667,57.271590909090904,25.544207792207793,,10215.0,16.0786125
2024-03-07 15:00:00+01:00,11.1695375,0.5909090909090909,338.7333333333333,20.540303571428574,31.850590909090908,3.850506329113924,1.25,0.8678387096774193,53.628181818181815,26.522688311688313,,8172.0,17.085175
2024-03-07 16:00:00+01:00,12.423938271604937,0.43166666666666664,342.45,18.798362068965517,30.132,3.265875,1.15,0.9117741935483871,48.88355555555555,25.747897435897436,,7615.5,17.487123456790126
2024-03-07 17:00:00+01:00,13.570407407407407,0.33416666666666667,359.7166666666667,17.12027118644068,28.417244444444446,2.897125,1.4,1.0216774193548388,44.26488888888889,25.32933766233766,,8585.0,18.133222222222223
2024-03-07 18:00:00+01:00,15.012283950617286,0.3858333333333333,347.2,17.544525423728814,27.253288888888886,2.3122499999999997,1.25,1.0503548387096775,40.30822222222223,24.64594871794872,,9349.5,18.653246913580247
2024-03-07 19:00:00+01:00,15.05737037037037,0.09833333333333334,327.5833333333333,18.456593220338984,27.0092,2.02325,1.0,1.0712580645161291,40.056222222222225,25.352012820512822,,10799.0,18.20388888888889
2024-03-07 20:00:00+01:00,13.795086419753087,0.38833333333333336,315.26666666666665,20.08050847457627,26.310488888888887,1.5543749999999998,1.0,1.1305806451612903,39.93066666666667,25.86347435897436,,7970.5,16.2290987654321
2024-03-07 21:00:00+01:00,13.024925925925926,0.42333333333333334,315.78333333333336,21.188491525423732,26.26448888888889,1.329375,1.15,1.1464193548387098,40.534,27.040410256410258,,5888.5,15.117703703703706
2024-03-07 22:00:00+01:00,12.312049382716049,0.29333333333333333,316.65000000000003,22.89737288135593,26.479622222222226,1.165,1.0,1.165741935483871,41.67977777777777,29.546974025974027,,5162.5,14.156839506172838
2024-03-07 23:00:00+01:00,11.093592592592593,0.2625,306.48333333333335,23.438661016949155,26.84573333333333,0.8871249999999999,1.1,1.1600967741935484,43.675555555555555,30.09916666666667,,4409.0,12.486222222222223
2024-03-08 00:00:00+01:00,10.604637499999999,0.19916666666666663,294.0,24.587050847457625,27.090045454545454,0.6812658227848102,1.5,1.1560645161290324,44.17022222222222,30.44317948717949,,5201.0,11.6918375
2024-03-08 01:00:00+01:00,9.698024691358023,0.24666666666666667,285.3,24.608016949152542,27.077133333333332,0.476625,1.1,1.1610967741935483,44.66133333333333,30.4125641025641,,4500.0,10.435617283950616
2024-03-08 02:00:00+01:00,9.898604938271605,0.3325,283.06666666666666,24.814457627118642,27.264244444444447,0.476,0.95,1.1306129032258065,44.96711111111111,31.315243589743588,,4035.0,10.639506172839505
2024-03-08 03:00:00+01:00,10.026086419753085,0.3516666666666666,282.75,24.782033898305087,27.379622222222224,0.49787499999999996,0.8,1.113516129032258,44.839555555555556,31.23123076923077,,4602.5,10.810777777777778
2024-03-08 04:00:00+01:00,10.148753086419752,0.28583333333333333,284.43333333333334,24.848898305084745,27.376133333333332,0.57975,1.0,1.0971935483870967,44.5,31.163602564102565,,4874.5,11.127444444444444
2024-03-08 05:00:00+01:00,11.672358024691357,0.3016666666666667,290.01666666666665,25.64457627118644,27.4384,1.134125,1.05,1.1080967741935484,43.216,31.63046153846154,,4568.0,13.654444444444444
2024-03-08 06:00:00+01:00,16.105765432098764,0.4175,307.8,26.232000000000003,27.574533333333335,2.4945,0.95,1.1678709677419354,40.04644444444444,33.3330641025641,,6757.0,20.58779012345679
2024-03-08 07:00:00+01:00,19.608876543209877,0.6391666666666667,324.45,26.473879310344827,28.024933333333333,3.7825,1.2,1.2753870967741936,37.30444444444444,33.44479487179487,,9968.5,26.092765432098766
2024-03-08 08:00:00+01:00,19.112296296296297,0.835,338.3,27.52222033898305,28.73157777777778,6.14675,1.1,1.3650645161290322,39.262,31.09719230769231,,9393.5,28.610641975308642
2024-03-08 09:00:00+01:00,15.873814814814814,1.1333333333333333,327.78333333333336,28.09742372881356,29.372422222222223,5.953125,0.8500000000000001,1.3677741935483871,43.57266666666666,30.41341025641026,,9091.0,24.941320987654322
2024-03-08 10:00:00+01:00,13.7710987654321,1.2,331.4166666666667,26.899719298245614,30.2115,5.842125,1.35,1.345741935483871,47.67409090909091,31.54096103896104,,8088.0,22.64835802469136
2024-03-08 11:00:00+01:00,12.960259259259258,1.3191666666666666,335.3333333333333,26.194964912280703,31.68068181818182,5.7965,1.4,1.3011290322580646,51.470454545454544,29.654500000000002,,9882.5,21.779135802469135
2024-03-08 12:00:00+01:00,11.537555555555556,1.5741666666666667,341.06666666666666,24.27908620689655,34.0578,4.811333333333334,1.2,1.217516129032258,57.814,28.06751282051282,,9238.0,18.753532467532466
2024-03-08 13:00:00+01:00,10.831444444444443,1.745,339.3333333333333,22.390578947368418,36.290911111111114,3.9683749999999995,1.05,1.1893870967741935,62.904444444444444,27.130948717948716,,7895.5,16.885962962962964
2024-03-08 14:00:00+01:00,11.050358024691358,1.9875,340.1166666666667,21.281440677966103,38.415844444444446,3.9768749999999997,1.0499999999999998,1.112032258064516,66.61711111111111,28.011303797468354,,7579.0,17.104555555555557
2024-03-08 15:00:00+01:00,11.066061728395061,1.3233333333333333,341.1166666666666,20.351120689655172,39.81902222222222,3.3932499999999997,1.0499999999999998,1.1132903225806452,69.63933333333333,29.441443037974683,,7974.0,16.23611111111111
2024-03-08 16:00:00+01:00,11.409197530864198,1.2407692307692306,347.5,19.92150847457627,40.62608888888889,2.821625,1.15,1.1037096774193549,70.702,28.576115384615385,,7745.5,15.732185185185186
2024-03-08 17:00:00+01:00,12.97045,1.4723076923076923,352.5833333333333,20.062525423728815,40.6916,2.4555696202531645,0.65,1.1501290322580644,69.62,30.71860759493671,,10272.0,16.726824999999998
2024-03-08 18:00:00+01:00,14.3510987654321,0.9361538461538461,354.0333333333333,20.6965593220339,39.909955555555555,1.858625,1.3,1.2690967741935484,66.96377777777778,31.212405063291143,,7472.5,17.185012345679013
2024-03-08 19:00:00+01:00,14.68230864197531,0.833076923076923,357.7833333333333,22.72022033898305,38.51615555555556,1.537875,1.15,1.4302903225806451,63.748,31.033531645569617,,7664.0,17.013222222222222
2024-03-08 20:00:00+01:00,14.94167901234568,0.7100000000000001,356.90000000000003,24.403728813559322,37.41470454545455,1.449875,0.9,1.4577741935483872,61.468863636363636,32.20708860759494,,7528.5,17.16014814814815
2024-03-08 21:00:00+01:00,14.894913580246914,0.9346153846153846,353.84999999999997,25.077086206896553,36.05464444444445,1.47225,1.3,1.4356451612903227,58.37977777777778,32.22822784810127,,6910.5,17.10987654320988
2024-03-08 22:00:00+01:00,15.507395061728394,0.9907692307692307,362.84999999999997,25.947745762711865,34.59931818181818,1.607125,1.15,1.4425806451612904,54.01886363636363,33.422820512820515,,6906.5,17.947419753086418
2024-03-08 23:00:00+01:00,15.363345679012346,0.8830769230769231,379.1666666666667,26.524644067796608,33.079454545454546,1.366625,1.35,1.4420645161290322,51.227500000000006,32.45960759493671,,6933.0,17.42520987654321
2024-03-09 00:00:00+01:00,15.095024691358025,0.7838461538461539,359.05,26.70079661016949,31.743755555555556,1.16625,1.6,1.5036129032258065,48.66888888888889,32.76096202531645,,6449.0,16.85967901234568
