datetime,PM25,UFP,NOx,BC,O3,CO,Ox,NO2,NO,NO2_palmes,SO2,H2S,PM10,NH3
2024-06-20 19:00:00,5.025362068965517,9819.0,13.052878048780489,0.45220000000000005,76.4225,232.71666666666667,42.97322727272727,10.399292682926829,1.587530864197531,,0.6476923076923077,0.4,13.464303797468355,10.914555555555555
2024-06-20 20:00:00,4.9352372881355935,10284.5,13.606426829268294,0.43703333333333333,72.11045454545454,245.46666666666667,41.47677272727273,11.153512195121952,1.541604938271605,,0.6561538461538462,0.25,12.866679487179487,12.902777777777779
2024-06-20 21:00:00,4.960372881355932,9710.5,13.885853658536586,0.40706666666666663,66.35227272727273,239.91666666666666,38.986,11.79869512195122,1.3679012345679011,,0.45307692307692304,0.7000000000000001,13.776153846153846,17.811222222222224
2024-06-20 22:00:00,5.082796610169491,10057.0,15.532604938271605,0.3969333333333333,59.83613636363636,243.51666666666665,36.650977272727275,13.554395061728394,1.2502499999999999,,0.49,0.5,14.32732911392405,14.565777777777779
2024-06-20 23:00:00,5.540465517241379,9131.5,16.780146341463414,0.4028333333333334,52.97772727272727,236.5666666666667,33.78806818181818,14.714268292682926,1.3591358024691356,,0.3638461538461539,0.2,13.75720253164557,15.355333333333334
2024-06-21 00:00:00,5.306135593220339,10981.5,13.781876543209878,0.3813333333333333,49.83454545454545,226.98333333333335,30.794795454545454,12.394654320987653,0.9244999999999999,,0.33384615384615385,0.44999999999999996,13.636949367088608,14.70388888888889
2024-06-21 01:00:00,6.375542372881355,10340.5,13.33548780487805,0.36093333333333333,45.961363636363636,217.25,28.688318181818182,12.158451219512195,0.7861728395061728,,0.3223076923076923,0.4,13.947253164556964,13.681888888888889
2024-06-21 02:00:00,6.487661016949152,9243.5,12.982135802469134,0.32616666666666666,42.952045454545456,221.85,26.92981818181818,11.76041975308642,0.811375,,0.51,0.45,12.848278481012658,14.365375
2024-06-21 03:00:00,6.867568965517242,9627.5,12.623296296296296,0.3495666666666667,41.16090909090909,219.1,25.86795454545455,11.640641975308643,0.623,,0.40923076923076923,0.25,14.183810126582278,14.668555555555555
2024-06-21 04:00:00,6.727491525423729,8624.5,13.437197530864198,0.3567666666666666,39.38977272727273,216.8166666666667,25.153159090909092,11.948641975308643,0.961875,,0.43076923076923074,0.35,13.884705128205129,14.524125000000002
